Uniq_Id,Address_Full,Price,Sqr_Ft,Price_Sqr_Ft,Year_Built,Last_Sold_Year,Roof_Type,Description,Price_Score,Size_Score,Age_Score,Recent_Sale_Score,Roof_Type_Score,Final_Prospect_Score
12bbeb3409c1ff7b0444db151ca2a8c3,"1108 Champions Pointe Dr, Durham, NC 27712",310000.0,2629.0,$118/sqft,2001.0,2019.0,," This Durham two-story offers a deck, hardwood flooring, a fireplace, a den, an office, and a two-car garage. You can instantly unlock and tour this home any day of the week from 6am to 9pm, no appointment needed. Plus, every Opendoor home comes with a 90-day buyback guarantee. Terms and conditions apply. ",3.0,1.0,5,-8,0,1.0
71be21982940fa7a1319695dfbd8f683,"2654 Havitur Way, Anchorage, AK 99504",574900.0,3826.0,$150/sqft,1998.0,,Roof: Asphalt," Custom Built Eastside home nestled in a cul-de-sac. Spectacular panoramic views of the Chugach Mountains. Tons of windows to see them. Three decks to view them. Two Master Suites to enjoy them.Theater Rm, two laundry rooms, radiant floor heat on all levels including garage , high ceilings, stunning kitchen, 1050sqf garage/shop, lots of storage. Sitting far above every home in the area. Come look ",5.0,1.0,10,0,50,66.0
2c5960bfd0d97f4b5f13ce633c604053,"6234 Tennison Way, Indianapolis, IN 46236",249900.0,3202.0,$78/sqft,1996.0,,Roof: Asphalt," Perfect 10! Plenty Of Room To Spread Out In This Exquisite Lawrence Twp Home W/Spacious Fenced Lot! Multiple Areas To Entertain W/Formal Dining Room, Formal Living Room, Family Room, Fully Enclosed Sun Porch & Finished Basement W/Bar Area - Pool Table Included! Highly Sought After Lot In Prestigious Neighborhood - Steps From Neighborhood Pool & Playground & Award Winning Schools. Master Retreat Is Huge W/Walk In Closet; Mud Room/Laundry Room Off Garage; Elegant Two Story Foyer W/Gorgeous Floors; Butler Pantry Area/Buffet Area Off Dining Room/Kitchen; Fireplace; Many Updates Throughout - Must See To Appreciate! ",2.0,1.0,10,0,50,63.0
104d2284fd398632dc10a14bfebbfcdb,"11373 NW 52nd Ln, Doral, FL 33178",389000.0,1654.0,$235/sqft,1997.0,2005.0,," This 3 bedroom 2 Bath home is in the heart of Doral, centrally located near schools, parks, shops and major hwys. Seller paying for Owners Title Policy and has chosen Capital Land Settlements to do the closing. ",3.0,0.0,10,4,0,17.0
b91b358de9c5745643c29fd95e9a6823,"4207 S Dale Mabry Hwy #12209, Tampa, FL 33611",142000.0,772.0,$184/sqft,2001.0,2007.0,Roof: Composition," Welcome to Grand Key! This 1/1 features tile and laminate flooring in living areas, newly renovated bath, crown moulding, and private balcony. Property has been kept in pristine shape and is looking for its new owner. The community of Grand Key features a heated community pool with waterfall, clubhouse, business center, gym, internet cafe, and movie theater! Outside you will find a basketball court, lush landscaping, and car wash. Low HOA! Grand Key is conveniently located near Macdill Airforce Base, easy access to Selmon Expressway so you can enjoy all the perks of downtown living (i.e. Amalie Arena, The Straz, Fergs, the Sail, and Tampa Riverwalk), the Tampa International Airport, Hyde Park and beaches just west of Gandy! Located in X Flood Zone. ",1.0,0.0,5,4,50,60.0
19434fd91af591ac9e6e7b585948aca2,"1732 W Nelson St, Chicago, IL 60657",1240000.0,3700.0,$335/sqft,2001.0,2014.0,Roof: Built Up," View our virtual 3D tour! Elegant & spacious luxury single family home in BURLEY School district! This stately home offers beautifully appointed details, high ceilings, 4 outdoor living spaces, 4 fireplaces & much more. Main floor features: large living room w/ fireplace & French doors; dining room; kitchen w/ custom cabinetry, island, double ovens, Sub-Zero/Thermador/Bosch appliances, wet bar & eating nook; & family room w/ fireplace, glass doors to main level deck & stairs to 2-car garage rooftop deck. Grand staircase leads to upper level's 3 bedrooms, guest bath w/ double sinks, laundry room & massive master suite w/ two walk-in closets, fireplace, French doors to upper deck, & master bath w/ steam shower, spa tub & double sinks. Lower level offers large family room w/ fireplace that opens to patio, 4th bedroom, full bath & large organized storage room. Steps to Wieboldt Park / Playground, CTA, Whole Foods, Target & everything that this wonderful neighborhood has to offer! ",12.0,1.0,5,-4,0,14.0
7e08103eca1d6f0e52f5803039c5cfe2,"6429 W Briles Rd, Phoenix, AZ 85083",324900.0,2103.0,$154/sqft,1998.0,2012.0,," ***Back on the market *** This is a beautiful tri-level home that has spectacular mountain views. The home has all new flooring, a formal living and dining room, eat in kitchen with island and a large family room on the basement level. The basement level also has a 3/4 bath, laundry room and 4th bedroom. The pool size yard is great for entertaining or just enjoying the outdoors. This is a great location in the North West Valley. Minutes away from hiking/biking trails, shopping, restaurants, schools and freeway. You will want to see this! ",3.0,1.0,10,0,0,14.0
487b2951054083d1e031a463e8596c1a,"8707 E Florida Ave #506, Denver, CO 80247",200608.0,1319.0,$152/sqft,1997.0,2007.0,Roof: Composition," Investor opportunity! This property is being offered at Public Auction on 10-09-2019. Visit Auction.com now to view additional photos, Property Inspection Report with title information, plat maps and interior inspection reports when available. Auction.com is the nation's leading real estate transaction platform focused exclusively on the sale of residential foreclosure and bank-owned properties. The majority of these properties are priced below market value. Don't miss this special opportunity to buy homes at wholesale prices! In addition to this property, 11 other properties are scheduled for sale at this same Foreclosure Sale. In our online auctions and live Foreclosure Sales, Auction.com currently has 49 properties scheduled for sale in Denver County and 321 throughout Colorado. All properties and sale details can be found with a simple search at Auction.com. Create a FREE account today to find more properties like this one, save searches of properties that meet your investment criteria and have the properties you're looking for emailed directly to you when posted in an upcoming sale event. To view the complete details of this exact property, click the Auction.com link below or paste the Property ID 2387469 into the search bar at Auction.com ",2.0,0.0,10,4,50,66.0
7cdc0f0d28ae1364c7e966354794c0ba,"2107 E Patrick Ln, Phoenix, AZ 85024",350000.0,1749.0,$200/sqft,1996.0,2009.0,," STOP THE CAR!! This is it. Are you looking for NEW LIGHT ASH PLANK TILE FLOORING on the entire 1st floor and upstairs bathrooms. Or maybe FRESH INTERIOR SOFT GREY PAINT!!! There is also NEW CHARCOAL QUARTZ COUNTER TOPS IN KITCHEN & BATHROOMS. All the cabinetry has been painted WHITE with Brushed nickel handles. All NEW BRUSHED NICKEL LIGHT FIXTURES & HARDWARE. This home SPARKLES. Vaulted ceilings, Open floor plan. All appliances convey. Maintenance free landscaping. PEBBLETEC FINISHED FREE FORMED DIVING POOL WITH ROCK WATER FEATURE. Garage has extra storage area. Most windows have been replaced with DUAL PANE WINDOWS. Exterior was PAINTED in 2016. Quiet neighborhood walk distance to Boulder Creek Elementary and Mountain Trail Middle School. Award Winning Pinnacle High School. OWNER/AGENT. ",3.0,0.0,10,0,0,13.0
96bb28148aa2d75a333504c13af2681f,"9912 Mustang Creek Way, Las Vegas, NV 89148",229000.0,1188.0,$193/sqft,2004.0,2004.0,Roof: Tile," Come take a look at this quaint home, conveniently located next to freeways, shopping and medical! Low maintenance yard, all appliances included! 2nd bedroom has its own bathroom and walk-in closet. Beautiful balcony off of the Master Bedroom to watch the desert sunset. Don't miss out on this great opportunity and make this house your next home! Come by anytime to get a chance at this sensational property! ",2.0,0.0,5,4,-40,-29.0
bd53c5bf9c5d388a324e269373afa633,"10821 E Troon North Dr, Scottsdale, AZ 85262",2100000.0,5997.0,$350/sqft,2002.0,2005.0,," Elegance surrounds you as you enter this residence and enjoy a panoramic view of Troon North including Pinnacle Peak, Troon Mountain and the Sonoran McDowell Mountain Range. Soaring 22 foot ceilings create an open warm welcome. Features include a chefs kitchen with Butlers pantry for entertaining and abundant counter space and cabinets.Full guest quarters are ready for your guests.Two adjoining lots are available for a total of 3.33 acres. The backyard showcases dramatic sunrises and sunsets over the surrounding mountains while enjoying the heated pool,spa and fire pit. The master with its own fireplace boasts a separate fitness or sitting area. Master bath had no expense spared with large walk in closets complete with built in dressers and spaces for all your needs. ",21.0,2.0,5,4,0,32.0
62a93ad0f05412c62c3ccf05a75241a6,"4420 Edgedale Way, Colorado Springs, CO 80908",765000.0,4298.0,$178/sqft,2000.0,2005.0,Roof: Metal," Escape to the quiet in this beautiful, contemporary 2-story w/5 bedrooms, 4 baths, and oversized 3-car garage on a 2.77 acre lot w/ mature trees. Welcoming covered front porch leads into an open concept main level w/solid hardwood flooring (tile in laundry and sunroom). The expansive decks give you many options to enjoy your private park like setting. Wissler Ranch provides a private community park, playground, and walking paths. Easy access to both I-25 and Hwy 83, for a smooth commute to Colorado Springs and Denver. New carpeting and interior paint * 9' ceilings on main level and basement * solar blinds * upgraded hickory cabinetry w/granite counters throughout the house * stucco exterior w/Decra metal shake roof (2011) * storage shed * private well and septic * radon mitigation system * sump pump. Main level: completely remodeled kitchen w/custom rustic beech island w/Rainforest marble countertop, hickory cabinets w/soapstone countertops, and SS appliances * formal dining area w/built-in cabinets/buffet table * spacious living room w/gas fireplace and wet bar area * French doors leading from living room into sunroom w/expansive windows, tile flooring, and skylights * large laundry room w/exterior access door, utility sink, ample storage cupboards, clothes rack and area for coats and shoes * half bath * walkout from kitchen eating nook to 35x10 composite deck w/lower tier 12/15 deck. Upper level: master bedroom and walk-in closet w/solid hardwood flooring, private 5-piece bath, vaulted ceilings * 2 additional bedrooms * full bath. Basement: 2 bedrooms w/walk-in closets * 16x11 storage area * living room w/gas fireplace * family room w/French doors to the ~950SF expansive back patio. Looking to unwind and enjoy some peace and quiet? You will want to see this home. ",7.0,2.0,5,4,-30,-12.0
8bb9fbde5bde870c042636db72fa76bf,"6439 S Madison Ct, Wichita, KS 67216",315000.0,3850.0,$82/sqft,2002.0,,Roof: Composition," This immaculate, well-maintained home sits on over an acre on Pine Bay Golf Course overlooking the second hole. The covered back deck with a ceiling fan provides a cool entertainment area for you and your guests in the summer. You can also enjoy the neighborhood lake with picnic areas. In the winter, you can curl up by the fireplace in the hearth room joining the kitchen. With almost 4000 sq ft of living space, you will enjoy large bedrooms and closets and lots of space to stretch out. There are laundry rooms on both floors. The walk-out basement features a full wet bar, theater room (with projector and surround sound system staying), two bedrooms, a full bathroom as well as a concrete storm shelter. Don't forget to check out the custom painted play area under the stairway! The seller is providing a $2500 carpet allowance for the basement as well. This home already has new paint and carpet on the main floor. Don't let this beautiful home get away! It's a MUST SEE! ",3.0,1.0,5,0,50,59.0
1e822cfee0bf39303f6abee6570e2432,"3283 S Jericho Ct, Aurora, CO 80013",440000.0,2608.0,$169/sqft,2003.0,2016.0,Roof: Composition," Beautiful FRESHLY PAINTED Two Story on Corner Lot of Quiet Cul de Sac! Gleaming Hardwood Floors, All New Brushed Stainless Frigidaire Professional Series Top of Line Kitchen Appliances, French Doors to Main Floor Study/Formal Dining Room, Main Floor Laundry LG Front Load WA/DR Included, Excellent OPEN Floor Plan, 9' Ceilings on Main Level, Terrific Loft with Hardwood Floors, Vaulted 9' Ceiling in Lovely Upstairs Master, Spacious Basement Ready for Your Vision, New Furnace 2018, Newer Roof, Newer Water Heater, 6 New Anderson Windows, Radon Mitigation System, Beautifully Landscaped, Fenced Yard, PERGOLA, Hidden Hot Tub. Wonderful Neighborhood, Only One Block to Elementary School. Murphy Creek Golf Course, Plains Conservation Center-1100 Acres of Dedicated OPEN SPACE, Trails, a Nature Center, Great Plains Park, Pocket Parks and Southlands all Nearby. ",4.0,1.0,5,-4,50,56.0
cf862fc4f6939c41400383c229683ad7,"7912 Chaddington Dr, North Richland Hills, TX 76182",385000.0,2548.0,$151/sqft,1999.0,,Roof: Composition," This amazing home has it all! Perfect landscaping, pool, great floor plan, crown mouldings, custom features and most of all... it has been meticulously maintained! Study could also easily be a fourth bedroom! Enjoy entertaining this holiday in this fabulous two dining, two living home. Enjoy a relaxing evening in a backyard oasis. The pool is perfectly sized with a secret garden feel to the landscaping. Minutes from everything, but when you are in that yard, you'd never know it! The gated drive offers additional space for playing and is cross-fenced from the pool area. Excellent Keller ISD and a park within the neighborhood. Make your appointment today to see this today, you will be impressed! ",3.0,1.0,10,0,50,64.0
77561459a074ee5194cceda0eacc7382,"1205 W Weathered Stone Pl, Tucson, AZ 85755",1525000.0,4934.0,$309/sqft,2003.0,1999.0,Roof: Built Up," A timeless home with an entertainer's heart in mind. Dramatic courtyard, stone entrance, round great room w/fireplace, majestic mountain & city views, sit down bar, 3 flagstone patios, built-in gas BBQ + pergola w/fireplace overlooking Pebble Tec pool, spa & waterfall. 4934 sf, 3 En Suite BRs/4BA + Den/Office + Exercise Rm + 3 car garage. Gourmet kitchen w/huge granite island, walk-in pantry, Dacor ovens/gas cooktop, breakfast nook., Huge Master BR w/fireplace. Travertine & hickory wood floors, Solid alder interior doors, Pella sliding doors. Owners are licensed agents. ",15.0,2.0,5,8,0,30.0
adf7d6b49b467e359d0b8955924e8b7b,"3991 Graves Dr, Obetz, OH 43207",154000.0,1385.0,$111/sqft,2002.0,2007.0,," Being Sold ''AS IS''. Build equity with your work. Needs carpet, paint, etc. Features include a first floor owners suite and laundry; great room with fireplace; two bedrooms on the second level with a full bath. Large 2 car detached garage. Priced to sell. ",1.0,0.0,5,4,0,10.0
7e56e73a461fea0eb6d41bb549592dca,"4076 Genoa St, Denver, CO 80249",380000.0,2537.0,$150/sqft,1999.0,1999.0,Roof: Composition, Great house in GVR! Original owners took great care of home. Open floor plan with all new paint and carpet and some new tile! Large kitchen including all appliances opens to an oversized deck (32'x18') with area for grill and planter boxes. Private oasis in side yard for sitting and relaxing in the sun. The house is move-in ready! ,3.0,1.0,10,8,50,72.0
57e6c35dd29aa098bf7d50e449d4086b,"6134 Brandys Farm, San Antonio, TX 78244",182000.0,2400.0,$76/sqft,2003.0,,Roof: Composition, Coming Soon! Work is currently being done to the property. ,1.0,1.0,5,0,50,57.0
524cbe85e7bcfb096f90b7fce465d71a,"14530 Waterbrook Rd, Fort Wayne, IN 46814",379900.0,4118.0,$92/sqft,1999.0,,Roof: Asphalt," Gorgeous 4 bedroom, 2 full, 2 ½ bath home sitting on 2 ponds in Bridgewater. Covered front porch leads to 2 story foyer with hardwood floors. Dining & living rooms share an open concept, with crown molding, loads of windows that bring in the natural light & beautiful backyard views! Main floor den has hardwood floors, french doors, ceiling fan & crown molding. Updated kitchen with freshly painted custom cabinets, Quartz countertops, tile backsplash & dishwasher, refrigerator, microwave, gas stove all to remain. Seating nook with bay windows leads to a spacious screened-in porch with stunning backyard views. Family room off the kitchen has a ceiling fan & gas log fireplace. The upstairs master suite has a vaulted ceiling, private bath with double vanities, jetted garden tub, separate shower, walk-in closet with built-in shelving & incredible views of the pond. Other 3 bedrooms are of good size & share the main upstairs full bath. Fully finished basement with a large wet bar, custom cabinetry & entertaining area big enough for a pool table. Large media room and theater seating along with surround sound for movie enjoyment! Main floor laundry with washer & dryer to remain. Private backyard is an entertainer's paradise with large screened-in porch that leads to a big patio area with flagstone steps, waterfall pond & sitting on one of the largest back yards on the block. Large 3 car garage has bumped out storage area, service door & pull-down ladder to extra attic storage. With 6 panel doors & extensive crown molding throughout, this house is amazing and one you won't want to miss!!! Located close to schools, shops, YMCA, & walking trails. Recent Updates Include: New roof in 2017, updated kitchen in 2016 & updated paint throughout. Average Utilities: Water/Sewer $75/Mo, Republic Services $13, REMC $135/Mo, NIPSCO $67/Mo. ",3.0,2.0,10,0,50,65.0
6ac7b95b43fd5fc9edd4c831d7e14b01,"9552 Parker Springs Ct, Las Vegas, NV 89166",268000.0,1522.0,$176/sqft,2004.0,2004.0,Roof: Tile, Great starter home in a gated community on a cul de sac. Property has a vaulted 2 story entry into large great room. Wide staircase and vaulted ceilings in the master bedroom. Master bath has two sinks and a separate tub and shower. All appliances are included. In addition to three bedrooms property has a small loft that could be used as an office. Large backyard is a blank slate to do with what you want. Pool sized. ,2.0,0.0,5,4,-40,-29.0
984735f9bd08896cbae7518fa93e29cc,"5203 W Bowles Pl, Littleton, CO 80123",575000.0,3839.0,$150/sqft,1997.0,2015.0,Roof: Composition," Sunny 2-story Ryland home located at the end of a cul-de-sac in sought-after Country Farms. New interior paint throughout! Refinished hardwood flooring, new carpet, and new LVT flooring. Spacious living room and dining room with high volume ceilings. Family room with gas fireplace. Beautiful kitchen with eating space, built-in workspace, center island, stainless appliances including brand new oven, cooktop, and microwave. Private study with French doors. Main floor laundry with utility sink and front-loading washer & dryer. Large master suite with vaulted ceiling, walk-in closet and 5-piece bath with soaking tub. Heated sunroom addition to relax and entertain guests. Full, open basement waiting to be finished to your specifications! Ample parking in the oversized 3-car garage with raised ceiling. New furnace & a/c. Near Clement Park, Raccoon Creek Golf Course, Southwest Plaza and more! This is the perfect place to call home! ",5.0,1.0,10,-4,50,62.0
90f27ff82419cb33973cd90fd1ad7689,"5408 County Down Ct, Austin, TX 78747",459000.0,3297.0,$139/sqft,2002.0,,Roof: Composition," Really, Really great home located in the newer section of Onion Creek. Located backing up to the #6 hole of the north course designed by Ben Crenshaw-Extremely open floor plan-Kitchen has 2 islands with granite countertops, stainless steel appliances with sub zero stainless steel refrigerator, 5 burner cooktop-Home has 2 master suites located on opposite ends of the house-Office up front could be a 5th bedroom-Wood shutters in office and living/dining combo area-Large breakfast area with great view ",4.0,1.0,5,0,50,60.0
80efdef9a3098d0cb18231e7ca1c0622,"1481 E Tascal Loop, Oro Valley, AZ 85737",340000.0,2098.0,$162/sqft,1994.0,1994.0,Roof: Tile," Well maintained one owner home in the highly sought after gated La Reserve. The views of the SantaCatalina's are breathtaking. Great flowing floor plan, with an added bonus room, could be a den, office, media room, etc. Cozy fireplace infamily room right off kitchen, open concept. Wonderful master suite with huge walk in closet. Second bedroom is very spacious with walk incloset. Lots of storage space. Home is east/west positioned, for those amazing morning sunrises over the mountains. Backyard is very private, and shaded with mature trees. Covered back patio for year round entertaining, or quiet reading time. All located close to Oracle, shopping, dining, hiking paths, biking, the Catalina Mtn Park and so much more. ",3.0,1.0,10,10,-40,-16.0
b0b4e6f6a4e1ae972e6700e901e6f009,"6515 Calais Cir, Indianapolis, IN 46220",485000.0,4507.0,$108/sqft,1998.0,,Roof: Asphalt," Beautiful 4 Bed Lake Home Has A Stunning Pool Surrounded By A Giant Patio/Deck Overlooking A Private Piece Of Lake Charlevoix W/A Large Screened Porch & A Perfectly Manicured Yard. In The Home You Will Be Greeted With High-End Finishes Including Refinished Hardwood Floors, 9+ Ft. Ceilings, New Paint, & More. The Master Bedroom On The Main Level Looking At The Lake W/A Master Bath W/ A Garden Tub, Shower, 2 Vanities & Separate His & Hers Walk-In Closets. Updated Kitchen Offers Granite, Tons Of Cabinet Space, Walk-In Pantry, & Is Open To The Great Room & Breakfast Room. Plus A Formal Dining & Living Room Makes This Home Ready To Entertain. Upstairs Are 3 Bedrooms, Loft, Full Bath & A Second Laundry Room. All This & A Full Finished Basement. ",4.0,2.0,10,0,50,66.0
11bd3fe18eb812735ff2ae1b13d44c73,"5216 Merced Dr, Fort Worth, TX 76137",299000.0,2911.0,$103/sqft,1997.0,,Roof: Composition," Fantastic 4 BR 2.1 BA in desirable Park Glen neighborhood. You have 3 living areas in which to spread out, Formal Living and dining, bright and open kitchen boasts island work station with a gas cook top and eating area. The family room has a fire place for family enjoyment. The finishing touch for this home is the pool and beautiful back yard for family and friends gatherings .This home is located in Keller ISD near walking path and jogging paths, play ground and tennis courts within the subdivision. Sellers have installed new flooring and and a little more TLC will make this home spectacular. ",2.0,1.0,10,0,50,63.0
7c81081a9407b0e0a9686f40f504d6a5,"3057 Hartsville Rd, Henderson, NV 89052",323900.0,1482.0,$219/sqft,2003.0,2017.0,," Immaculate & move-in ready** Courtyard entrance*Large upgraded kitchen with granite counters, huge nook area and all stainless steel appliances are included*Separate dining area*Upgraded bamboo flooring*Laundry room used as additional area for a computer room*Large master bedroom with full bath plus walk in closet*New 2018 Trane A/C unit*Nice backyard with covered patio and fully landscaped**Solar shades on all windows* ",3.0,0.0,5,-4,0,4.0
9166a4d7dd4d9ac91cc06ea0d31d049a,"7102 Saint Anthonys Church Rd, Louisville, KY 40214",165000.0,1992.0,$83/sqft,1999.0,,Roof: Composition," *Agents please read Agent Notes!*SELLERS ARE MOTIVATED TO MAKE A DEAL! Priced to Sell, at less than $84 per Sq. Ft. This SPACIOUS Cape Cod is only 20 years young and is approx 2,000 SQFT!!! You will love how the backyard backs up to a church (with a daycare!), and the scenery gives you a country feel. On the main floor you have your formal living room, kitchen with island opening to the family/ dinning room. The master bedroom & en suite are located in the 1st floor. The laundry, also located on the 1st floor, in the mud room, next to the side door entry. Off the back family room, there's double French doors leading to the back deck. On the upper level you have 2 HUGE bedrooms, a study/ nook area (currently being used as a bedroom) and the 2nd full bath. SCHEDULE TODAY! ",1.0,0.0,10,0,50,61.0
bf1ce68a9989393726988f3ab13823eb,"5609 Templin Way, Plano, TX 75093",870000.0,5117.0,$170/sqft,1994.0,,Roof: Tile," Location! Location! Location! Desirable Willow Bend home. Traditional French style 5 bedroom home. Completely renovated from the inside. Granite countertops, travertine floors, stand up showers in all rooms, built in mudroom, hardwood floors and much more (full interior remodeled 5 years ago) like new! Large covered patio, beautiful landscaping, and a large backyard for a pool. Welcome Home! Seller may need LeaseBack ",8.0,2.0,10,0,-40,-20.0
b003956ddc4856144e8b7cbe8eabd90b,"7600 Collins Ave #101, Miami Beach, FL 33141",630000.0,1836.0,$343/sqft,2004.0,2019.0,Roof: Tile," The auction for Hubzu property 90016155892 ends 10-01-2019 at 05:00 PM ET. Why wait? Bid on this property now. Visit Hubzu.com to get started. Lovely townhouse at the Oceanblue. 3 bedrooms, 2.5 bathrooms. Tile flooring throughout, updated bath with Jacuzzi tub, private patio area. 2 parking spaces and ocean across the street. Come take a look today this one will not last. ",6.0,0.0,5,-8,-40,-37.0
4b4b8acefb45fe352e9136b071f80710,"9983 Thistle Ave, Fountain Valley, CA 92708",1100000.0,2947.0,$373/sqft,2003.0,1996.0,," PRICE REDUCE - BEAUTIFUL CUSTOM DESIGNED HOME located across the street of MILE SQUARE PARK. Built in 2003, this home features almost 3,000 sqfts of living space with a 7,664 sqfts lot, 5 bedrooms, 4 bathrooms, 3 car attached garage. Elegant entrance with French door leads to the living room with vault ceiling, dark hardwood flooring, recessed lighting, crown molding and sound proof dual layer windows. On the main floor, there is a master bedroom with jacuzzi tub and oversized steam shower, a guest bedroom plus a bathroom, good for elders. It has 3 bedrooms and 2 bathrooms on the second floor. Open Floor plan from the family room to the gourmet kitchen with cherry wood cabinets & a large island with granite countertops and stainless steel appliances. Built-in surrounded sound system/speakers and swimming pool, this home is perfect for hosting parties and family gathering. Closed to award winning schools, restaurants, shopping and freeways 22 & 405. ",11.0,1.0,5,10,0,27.0
3df993a838002e7e7b9278e60f97c071,"1206 Summerfield, San Antonio, TX 78258",438000.0,2775.0,$158/sqft,1996.0,,Roof: Tile," Casual elegance describes this beautifully updated (2017) custom home in the desired gated community, Midlands of Sonterra! Enjoy internal access to golf course, country club, etc. High vaulted tray ceilings with double crown molding. Custom built-ins, wide planked hand scraped wd flrs, built-in speakers, wifi sprinkler system, Caesarstone quartz counter tops in kitchen with Blanco Silgranit;granite composite sink. Updated LED recessed lighting throughout. Many other custom amenities A must see!!! ",4.0,1.0,10,0,-40,-25.0
aceb27cc35c496f16807896fe36394fc,"2919 Normah St, Dallas, TX 75206",699000.0,3197.0,$219/sqft,2003.0,,Roof: Composition," Calling all Investors! Occupied through 5-31-2020 at $5,200 a month! Close and start cash-flowing RIGHT AWAY! It's a 3 story home with 5 spacious bedrooms and 3.5 bathrooms. The property has an open space concept with the living room flowing right into the dining room and offers a great chefs kitchen that has granite counter tops and an island with a wet bar and plenty of cabinet space. The property has two fireplaces as well. Talking about location! Less than 10 minutes from Downtown, McKinney Avenue, SMU University, Interstate 75 and North Park Mall. This properties location is in the middle of everything and offers all of the amenities a business professional or college student desires. ",6.0,1.0,5,0,50,62.0
894229048db53e92bdbed74b9b81474c,"20165 NE 39th Pl #1002, Miami, FL 33180",1495000.0,3470.0,$431/sqft,1998.0,1998.0,," What better than to be welcomed home by our famous blue skies and ocean? Bella Vista in Aventura's most coveted community of Porto Vita offers this meticulous and timelessly decorated apartment to the pickiest of buyer's at this amazing price. Under $450.00 a sq.ft. and with this you get: Three spacious en-suite bedrooms,owner's suite with 2 bathrooms and a sitting area,large walk-in closets,hurricane shutters, fabulous eat-in kitchen with top of the line appliances and granite counter tops and of course an expansive living/dining area. Porto Vita's amenities are famous: Tennis, restaurants with home delivery, two bars, multimillion dollar renovated clubhouse,gym and spa. And of course: Located in the heart of AVENTURA. ",14.0,1.0,10,10,0,35.0
1299e18ab000ef031f49798e58e7cf16,"824 Burgundy St #4, New Orleans, LA 70116",215000.0,787.0,$273/sqft,2001.0,,Roof: Slate," Marvel at this updated French Quarter pied a terre condo with gorgeous downtown views and a courtyard pool to beat the heat. This one bedroom one bath condo is situated on a central stretch of Burgundy with easy access to Armstrong Park and everything else the FQ has to offer. Open floor plan with vaulted ceilings, exposed beams and ample space in the full kitchen including a dishwasher, stove and fridge. This condo is partially furnished and ready for you to move in today! 2019-09-17 ",2.0,0.0,5,0,-40,-33.0
ce978417f0653e87739d971237da6438,"3926 Ruskin St, Las Vegas, NV 89147",535000.0,3369.0,$159/sqft,1995.0,2018.0,Roof: Tile," Talk about an EXOTIC BACKYARD PARADISE with Hurricane palm trees, beach entry, spa with amazing waterfall, bridge, stone accents, built in bbq, covered patio and so much more. This amazing nearly 3500 square-foot home boasts five bedrooms and five bathrooms and a three car garage. Vaulted ceiling?s in your formal living room, with a roaring fireplace. Formal dining room. Beach like white kitchen with white cabinets, white countertops, stainless steel appliances, custom glass tile backsplash, and breakfast bar. Built in bar area leads you into family room. Downstairs bedroom, fresh paint, shutters, new carpet, Master has a large balcony, 3 way fireplace , over your Roman tub, separate shower, and dual vanities. Every bedroom is oversized with access to a bathroom. Enjoy this home it is a complete dream! ",5.0,1.0,10,-4,-40,-28.0
b55d589b24546c36038d953f1a0855b9,"9663 E Cinder Cone Trl, Scottsdale, AZ 85262",729900.0,2875.0,$254/sqft,2000.0,2017.0,Roof: Built Up," Fabulous Remodel/Updated Troon North Open Concept floorplan great for entertaining. 3-BD, plus Den/Office, 2.5 BTH & 3-Car Garage. Dramatic floor to ceiling Stone Fireplace adds drama to highly desired Pinnacle Peak view. New cabinets Kitchen & Master bath. Slab granite countertops t/o & new SS-Kitchen Appls. Master bdrm en-suite exits to patio, stunning remodel master bth plus walk-in-closet. Crown molding t/o finishes 12' ceilings. Split floorplan ideal for privacy. Spacious 2nd bdrm w/additional sitting area (great in-law, workout area or teen suite). Den/office w/built-in partner desk (could easily be converted to 4th bdrm if needed). New window treatments & ceiling fans w/remotes. Heated salt water pool & spa w/water feature plus Kiva fireplace adds ambiance for evening poolside. Spacious laundry room & garage w/loads of storage and epoxy garage floor. Truly a MUST SEE! Wonderful home, pride of ownership, sellers have made this a warm and cozy retreat! ",7.0,1.0,5,-4,0,9.0
cefef6fdd9566457ae97288b56943dc6,"921 4th Ave #10, San Diego, CA 92101",177000.0,378.0,$468/sqft,1996.0,,Roof: Tile," This move-in ready one bedroom, one bathroom checks all of the boxes! Featuring laminate wood flooring, quartz counter tops, a immaculately remodeled bathroom, a back patio, and a front porch perfect for morning coffee. On top of this, the unit is located right by the pool and lets in ton of natural light. Being centrally located, you are only 10 minutes from Downtown San Diego, 15 minutes from Coronado Beach, and 7 minutes from Balboa Park! ",1.0,0.0,10,0,-40,-29.0
747318ce4da3f82c776d8b42382d4a62,"9706 Horseshoe Pass, San Antonio, TX 78254",224900.0,2086.0,$108/sqft,2000.0,,Roof: Composition," Your next home is at the end of this peaceful Cul-de-sac! Located in the quaint subdivision of Saddlebrook (easy access to 1604), this 2-story home features a covered front porch, back patio, and large backyard great for entertaining. Living room boasts fireplace with tile surround/art niche. Seamlessly flow into the breakfast room/kitchen for casual dining, or use the separate dining room for a more formal meal. Relax in your new master suite with separate garden tub/shower complete with a walk-in closet! ",2.0,1.0,5,0,50,58.0
